       Z A ab        |   abs_cyburt_sens    |   rel_cyburt_sens    | 
      97 44 pa       | 1.9639861401121509e+37 |  1.805436991118906   | 
      94 49 gp       | 1.9400891090202028e+37 |  1.7834691253432047  | 
      71 37 gp       | 1.927026179661763e+37 |  1.7714607433111638  | 
      78 37 pg       | 1.9109394791105903e+37 |  1.756672693819897   | 
      99 46 ag       | 1.9075719143659386e+37 |  1.7535769866579134  | 
      95 42 pa       | 1.8909803834231736e+37 |  1.7383248608452275  | 
      52 27 pg       | 1.8891235616839467e+37 |  1.736617937061273   | 
      96 42 pa       | 1.889088845405635e+37 |  1.736586023367089   | 
      69 34 pa       | 1.8807808451491224e+37 |  1.7289487133683141  | 
      35 18 ap       | 1.8796688327562663e+37 |  1.7279264717813494  | 
     106 46 pa       | 1.8768897733874998e+37 |  1.7253717609906714  | 
      31 15 pg       | 1.8563835377751773e+37 |  1.7065209577355258  | 
      20 10 ag       | 1.8543136799374917e+37 |  1.704618195882888   | 
     114 48 pg       | 1.839305888185725e+37 |  1.690821956780049   | 
      62 30 ag       | 1.8372099182547848e+37 |  1.6888951908175478  | 
     108 51 pg       | 1.8110407770738785e+37 |  1.6648386384066822  | 
      36 17 pa       | 1.8097052717242395e+37 |  1.6636109460565023  | 
      97 46 ag       | 1.8006760840646713e+37 |   1.65531066884609   | 
      24 12 pg       | 1.7990340013291396e+37 |  1.6538011485635091  | 
     123 51 pg       | 1.792039113682654e+37 |  1.6473709459018118  | 
      51 28 ap       | 1.7918488614834013e+37 |  1.6471960524281986  | 
      74 32 pg       | 1.7866098587535116e+37 |  1.6423799851800989  | 
      62 33 pg       | 1.7836622904852664e+37 |  1.639670368917209   | 
     104 48 ag       | 1.7686909672848422e+37 |  1.6259076543236635  | 
      40 19 ap       | 1.748286678863544e+37 |  1.6071505682420035  | 
      83 39 pa       | 1.7458371422600571e+37 |  1.604898778422966   | 
      53 27 pg       | 1.7280568338226524e+37 |  1.5885538430332689  | 
      86 45 gp       | 1.7250892452665689e+37 |  1.5858258226851882  | 
      88 45 gp       | 1.721604276020935e+37 |  1.5826221888812246  | 
     112 51 ga       | 1.7196067146973885e+37 |  1.580785887172215   | 
      61 33 gp       | 1.7125082436659064e+37 |  1.5742604632301234  | 
      24 13 ag       | 1.711095736159343e+37 |  1.5729619849718008  | 
      37 17 pa       | 1.7066908467108051e+37 |  1.5689126945059702  | 
     118 52 pa       | 1.6905499466016884e+37 |  1.5540748208918058  | 
      54 28 pg       | 1.6771798362766283e+37 |  1.541784056072648   | 
     123 51 pg       | 1.663578124122259e+37 |  1.5292803862327744  | 
     117 52 ga       | 1.6347411059815367e+37 |  1.502771329879732   | 
      23 12 pg       | 1.6218161237526922e+37 |  1.4908897587479837  | 
      59 30 ag       | 1.620688015909655e+37 |  1.4898527210682397  | 
     104 47 pa       | 1.6086758720686894e+37 |  1.478810296485813   | 
      84 43 gp       | 1.5681419294494897e+37 |  1.4415485878077592  | 
     109 51 ga       | 1.5483010101445177e+37 |  1.4233093910438979  | 
     107 49 pa       | 1.545497559612343e+37 |  1.4207322581455613  | 
     123 52 pg       | 1.543407205359116e+37 |  1.418810654516982   | 
      96 42 pg       | 1.5307225463060803e+37 |  1.4071500056934756  | 
      96 50 gp       | 1.5240262973569884e+37 |  1.4009943331520485  | 
      49 24 ag       | 1.4960384750049333e+37 |  1.3752659185042857  | 
      38 19 ap       | 1.4906775666743938e+37 |  1.3703377868804032  | 
      16 9 gp        | 1.467944953592616e+37 |  1.3494403376956081  | 
      27 17 pg       | 1.3283835527680613e+37 |  1.2211454834525761  | 
      25 15 pg       | 1.2228528665599605e+37 |  1.1241341040507913  | 
      64 31 pa       | 1.0878176030363624e+37 |         1.0          | 
       2 1 ag        |         0.0          |         0.0          | 
